unlabeled	【#北京入秋#比常年晚6天】据北京市气象局消息，9月15日北京观象台站日平均气温降至20℃，为8月1日以来首次低于22℃，同时连续5天（9月16日-9月20日）滑动平均气温低于22℃，根据《气候季节划分》判断，9月15日为北京今年入秋日，比常年晚6天。北京气象观测代表站（观象台站）入秋时间常年值（19812010年平均）为9月9日。
unlabeled	【#北京入秋#比常年晚6天】据北京市气象局消息，9月15日北京观象台站日平均气温降至20℃，为8月1日以来首次低于22℃，同时连续5天（9月16日-9月20日）滑动平均气温低于22℃，根据《气候季节划分》判断，9月15日为北京今年入秋日，比常年晚6天。北京气象观测代表站（观象台站）入秋时间常年值（19812010年平均）为9月9日。
unlabeled	【#北京入秋#比常年晚6天】据北京市气象局消息，9月15日北京观象台站日平均气温降至20℃，为8月1日以来首次低于22℃，同时连续5天（9月16日-9月20日）滑动平均气温低于22℃，根据《气候季节划分》判断，9月15日为北京今年入秋日，比常年晚6天。北京气象观测代表站（观象台站）入秋时间常年值（19812010年平均）为9月9日。
unlabeled	【#北京入秋#比常年晚6天】据北京市气象局消息，9月15日北京观象台站日平均气温降至20℃，为8月1日以来首次低于22℃，同时连续5天（9月16日-9月20日）滑动平均气温低于22℃，根据《气候季节划分》判断，9月15日为北京今年入秋日，比常年晚6天。北京气象观测代表站（观象台站）入秋时间常年值（19812010年平均）为9月9日。
unlabeled	【#北京入秋#比常年晚6天】据北京市气象局消息，9月15日北京观象台站日平均气温降至20℃，为8月1日以来首次低于22℃，同时连续5天（9月16日-9月20日）滑动平均气温低于22℃，根据《气候季节划分》判断，9月15日为北京今年入秋日，比常年晚6天。北京气象观测代表站（观象台站）入秋时间常年值（19812010年平均）为9月9日。
unlabeled	【#北京入秋#比常年晚6天】据北京市气象局消息，9月15日北京观象台站日平均气温降至20℃，为8月1日以来首次低于22℃，同时连续5天（9月16日-9月20日）滑动平均气温低于22℃，根据《气候季节划分》判断，9月15日为北京今年入秋日，比常年晚6天。北京气象观测代表站（观象台站）入秋时间常年值（19812010年平均）为9月9日。
unlabeled	【#北京入秋#比常年晚6天】据北京市气象局消息，9月15日北京观象台站日平均气温降至20℃，为8月1日以来首次低于22℃，同时连续5天（9月16日-9月20日）滑动平均气温低于22℃，根据《气候季节划分》判断，9月15日为北京今年入秋日，比常年晚6天。北京气象观测代表站（观象台站）入秋时间常年值（19812010年平均）为9月9日。
unlabeled	【#北京入秋#比常年晚6天】据北京市气象局消息，9月15日北京观象台站日平均气温降至20℃，为8月1日以来首次低于22℃，同时连续5天（9月16日-9月20日）滑动平均气温低于22℃，根据《气候季节划分》判断，9月15日为北京今年入秋日，比常年晚6天。北京气象观测代表站（观象台站）入秋时间常年值（19812010年平均）为9月9日。
unlabeled	【#北京入秋#比常年晚6天】据北京市气象局消息，9月15日北京观象台站日平均气温降至20℃，为8月1日以来首次低于22℃，同时连续5天（9月16日-9月20日）滑动平均气温低于22℃，根据《气候季节划分》判断，9月15日为北京今年入秋日，比常年晚6天。北京气象观测代表站（观象台站）入秋时间常年值（19812010年平均）为9月9日。
unlabeled	【#北京入秋#比常年晚6天】据北京市气象局消息，9月15日北京观象台站日平均气温降至20℃，为8月1日以来首次低于22℃，同时连续5天（9月16日-9月20日）滑动平均气温低于22℃，根据《气候季节划分》判断，9月15日为北京今年入秋日，比常年晚6天。北京气象观测代表站（观象台站）入秋时间常年值（19812010年平均）为9月9日。
